Wall time,Step,Value
1764197879.4337995,34150,0.713966429233551
1764197890.3630152,34200,0.7146367430686951
1764197901.2926311,34250,0.7565849423408508
1764197912.2110114,34300,0.7731822729110718
1764197923.1275659,34350,0.7997835874557495
1764197934.0944898,34400,0.7921152710914612
1764197945.0207705,34450,0.8875988125801086
1764197955.96819,34500,0.6619251370429993
1764197966.908087,34550,0.8084803223609924
1764197977.8338761,34600,0.7101565599441528
1764197988.7664223,34650,0.84178227186203
1764197999.7198584,34700,0.8072859048843384
1764198010.6695874,34750,0.8641830086708069
1764198021.6238837,34800,0.7598708868026733
1764198032.579756,34850,0.7965357303619385
1764198043.5268884,34900,0.7216486930847168
1764198054.4580007,34950,0.7099927067756653
1764198065.4341643,35000,0.7646601796150208
1764198077.5114408,35050,0.8227009177207947
1764198088.4376903,35100,0.8824113011360168
1764198099.3795211,35150,0.7745763063430786
1764198110.300691,35200,0.8519077301025391
1764198121.2274177,35250,0.843681275844574
1764198132.1823804,35300,0.8094717860221863
1764198143.1337364,35350,0.8246536254882812
1764198154.0585964,35400,0.8836235404014587
1764198164.9951715,35450,0.8467902541160583
1764198175.940041,35500,0.8483638167381287
1764198186.8758073,35550,0.9048537611961365
1764198197.8376052,35600,0.7715039849281311
1764198208.810218,35650,0.8543940782546997
1764198219.725205,35700,0.7835228443145752
1764198230.6493933,35750,0.8461126089096069
1764198241.6096325,35800,0.8323712348937988
1764198252.5440304,35850,0.8180157542228699
1764198263.4727595,35900,0.7597577571868896
1764198274.3945954,35950,0.9824671745300293
1764198285.323107,36000,0.7934296131134033
1764198296.303132,36050,0.9086300730705261
1764198307.2580879,36100,0.8964261412620544
1764198318.212199,36150,0.8119474649429321
1764198329.150887,36200,0.8300990462303162
1764198340.1059017,36250,0.750728964805603
1764198351.0489967,36300,0.8599568605422974
1764198362.015731,36350,0.8380864262580872
1764198372.9595873,36400,0.8303687572479248
1764198383.9159474,36450,0.9609971046447754
1764198394.8783016,36500,0.7669867873191833
1764198405.8137827,36550,0.758148193359375
1764198416.7868428,36600,0.7793428301811218
1764198427.7302396,36650,0.7740792036056519
1764198438.6855223,36700,0.840640664100647
1764198449.6549964,36750,0.8439846038818359
1764198460.597544,36800,0.8914768099784851
1764198471.5307293,36850,0.9269113540649414
1764198482.447312,36900,0.7953859567642212
1764198493.3996158,36950,0.8184366226196289
1764198504.3156617,37000,0.8393604159355164
1764198515.2589834,37050,0.8790743350982666
1764198526.1878471,37100,0.8583419919013977
1764198537.1181226,37150,0.8620001673698425
1764198548.0613341,37200,0.7982776165008545
1764198558.9991143,37250,0.756293773651123
1764198569.9392953,37300,0.8881732821464539
1764198580.8923268,37350,0.9113072156906128
1764198592.9686532,37400,0.6599292755126953
1764198603.9260592,37450,0.5926439166069031
1764198614.8630383,37500,0.5902196168899536
1764198625.8256643,37550,0.5976534485816956
1764198636.7652612,37600,0.5865492224693298
1764198647.718994,37650,0.5833579897880554
1764198658.659365,37700,0.6125676035881042
1764198669.5990646,37750,0.6344479918479919
1764198680.5506804,37800,0.7105732560157776
1764198691.477239,37850,0.5987039804458618
1764198702.4179084,37900,0.669650137424469
1764198713.3592637,37950,0.6467527747154236
1764198724.331871,38000,0.6594510078430176
1764198735.2584903,38050,0.6338368058204651
1764198746.1990604,38100,0.6870718598365784
1764198757.1304612,38150,0.6009050011634827
1764198768.064733,38200,0.6891535520553589
1764198779.0229294,38250,0.7077584862709045
1764198789.9739196,38300,0.5904797911643982
1764198800.899332,38350,0.6586898565292358
1764198811.8395996,38400,0.6823442578315735
1764198822.7715704,38450,0.6525017023086548
1764198833.7157161,38500,0.7285893559455872
1764198844.6520889,38550,0.7080159187316895
1764198855.6111758,38600,0.6758407354354858
1764198866.557923,38650,0.7150421142578125
1764198877.4807734,38700,0.6798230409622192
1764198888.4296093,38750,0.762413501739502
1764198899.3776183,38800,0.702882707118988
1764198910.3298554,38850,0.7838535308837891
1764198921.2749581,38900,0.6939102411270142
1764198932.2016845,38950,0.714412271976471
1764198943.158925,39000,0.6737546324729919
1764198954.1012518,39050,0.6738471984863281
1764198965.055629,39100,0.683670699596405
1764198975.9963613,39150,0.6992219090461731
1764198986.9389722,39200,0.7570033669471741
1764198997.871153,39250,0.7012179493904114
1764199008.8275607,39300,0.6887260675430298
1764199019.7797525,39350,0.7127057313919067
1764199030.7325094,39400,0.7345684170722961
1764199041.6791198,39450,0.7356398701667786
1764199052.6158788,39500,0.7167276740074158
1764199063.5475016,39550,0.7560583353042603
1764199074.50664,39600,0.6169558167457581
1764199085.465678,39650,0.7077246308326721
1764199096.37433,39700,0.7978861331939697
1764199107.3045623,39750,0.6560462117195129
1764199118.2489657,39800,0.7135566473007202
1764199129.195915,39850,0.6682615280151367
1764199140.1149294,39900,0.7440360188484192
1764199151.0475426,39950,0.7026164531707764
1764199161.9880393,40000,0.7860105633735657
1764199174.0977645,40050,0.6351919770240784
1764199185.0294466,40100,0.6771369576454163
1764199195.9846685,40150,0.7519584894180298
1764199206.9153516,40200,0.7207146883010864
1764199217.8562255,40250,0.7419428825378418
1764199228.822013,40300,0.6879252195358276
1764199239.7653809,40350,0.7129257321357727
1764199250.7319057,40400,0.7270345091819763
1764199261.6594682,40450,0.6103236079216003
1764199272.6002514,40500,0.7700880765914917
1764199283.5315921,40550,0.6078811883926392
1764199294.4783442,40600,0.6999890208244324
1764199305.4086173,40650,0.7897698283195496
1764199316.3704343,40700,0.6877634525299072
1764199327.3010764,40750,0.8066966533660889
1764199338.2469435,40800,0.7693437933921814
1764199349.2160196,40850,0.7152367234230042
1764199360.1899326,40900,0.7283911108970642
1764199371.166029,40950,0.8080711960792542
1764199382.127823,41000,0.7023434042930603
1764199393.0718915,41050,0.7315409183502197
1764199404.0212793,41100,0.8006702661514282
1764199414.9775312,41150,0.892026960849762
1764199425.9311175,41200,0.8098289370536804
1764199436.8743715,41250,0.7409811019897461
1764199447.8017864,41300,0.827838122844696
1764199458.7529504,41350,0.782211184501648
1764199469.6884766,41400,0.8189244270324707
1764199480.6189332,41450,0.7578458786010742
1764199491.5521374,41500,0.729480504989624
